icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
0bb664,ACA5984,KDEN,KLAX,1687414777,1687448854,1687388400,2023-06-22 08:19:37,34077,5303,3072,31196,1081,5,1
0bb842,UAE7185,ENGM,OMDB,1682047624,1682092832,1682031600,2023-04-21 05:27:04,45208,30227,390,45335,7468,3,2
0bb9fa,UAE8451,EDDF,EDDM,1695058144,1695061592,1694991600,2023-09-18 19:29:04,3448,35536,7650,41928,4492,1,3
0bbe70,DAL5578,VHHH,LIRF,1683269602,1683306871,1683241200,2023-05-05 08:53:22,37269,8781,4338,23546,8367,3,2
0bbf46,RYR7626,LFPG,KLAX,1702035088,1702085882,1701990000,2023-12-08 12:31:28,50794,44795,5044,17625,2900,3,2
0bbfff,UAE3706,EKCH,ENGM,1674408745,1674462658,1674342000,2023-01-22 18:32:25,53913,43446,9991,44201,8978,1,3
0bc2ce,QTR1597,KORD,EDDM,1682063386,1682104451,1682031600,2023-04-21 09:49:46,41065,19784,7062,12073,1969,2,5
0bc311,QFA1293,EGKK,ENGM,1690741513,1690762589,1690671600,2023-07-30 20:25:13,21076,48602,397,11597,2139,2,4
0bc4b1,ACA7229,YSSY,EFHK,1680759466,1680795371,1680735600,2023-04-06 07:37:46,35905,1854,3154,34944,3419,2,3
0bc4ca,SIA9535,LFPG,EDDM,1689592522,1689609271,1689548400,2023-07-17 13:15:22,16749,10342,8361,9630,4108,5,4
0bc6cb,ACA2099,LFPO,LPPT,1674992236,1675030061,1674946800,2023-01-29 12:37:16,37825,35075,3869,28781,8845,5,1
0bc738,BAW6978,LEMD,LPPT,1679245828,1679262675,1679180400,2023-03-19 18:10:28,16847,29007,1239,10204,5556,4,3
0bc7af,SIA4288,EFHK,KORD,1688215768,1688220762,1688166000,2023-07-01 14:49:28,4994,15487,4945,42272,782,2,1
0bc935,DLH4456,EKCH,LOWW,1689763339,1689773058,1689721200,2023-07-19 12:42:19,9719,16836,66,16600,2713,4,3
0bcdc8,AFR3267,KJFK,EPWA,1675638031,1675681975,1675638000,2023-02-06 00:00:31,43944,24968,8384,33183,6020,3,4
0bcdfe,EZY8206,EGKK,YSSY,1682692732,1682705933,1682636400,2023-04-28 16:38:52,13201,22805,4974,3801,3653,3,1
0bcf24,DLH3440,LFPG,OMDB,1687510171,1687551735,1687474800,2023-06-23 10:49:31,41564,42385,3616,756,5246,5,5
0bd008,DAL9253,KORD,KDFW,1675080310,1675130316,1675033200,2023-01-30 13:05:10,50006,9347,4868,1728,4041,2,3
0bd2bd,UAL6662,ESSA,ENGM,1697559610,1697613185,1697497200,2023-10-17 18:20:10,53575,43281,8704,26282,4917,3,1
0bd391,EZY1229,LPPT,VHHH,1693473358,1693509242,1693436400,2023-08-31 11:15:58,35884,15010,1470,45966,6790,4,4
0bd396,SWA7495,OMDB,EPWA,1702339333,1702389214,1702335600,2023-12-12 01:02:13,49881,27852,168,24590,9294,4,1
0bd660,QFA7319,LOWW,KDEN,1696982761,1697026065,1696978800,2023-10-11 02:06:01,43304,41813,4018,38698,8031,4,3
0bd982,QFA1016,LFPO,YSSY,1687171042,1687189117,1687129200,2023-06-19 12:37:22,18075,47079,4512,13487,3004,2,1
0bda18,UAL6174,EKCH,OTHH,1701132610,1701165777,1701126000,2023-11-28 01:50:10,33167,36595,6493,43762,3114,4,3
0bdd7d,QFA1120,EHAM,LHBP,1692606172,1692631551,1692572400,2023-08-21 10:22:52,25379,49572,4898,37852,9418,5,3
0be161,SIA7581,KORD,ESSA,1692769099,1692783357,1692745200,2023-08-23 07:38:19,14258,7785,2093,28701,6440,5,2
0be46e,UAL6985,VHHH,LFPO,1698880057,1698933475,1698879600,2023-11-02 00:07:37,53418,42478,6853,28118,7936,5,3
0be5f3,SWA5688,ENGM,EDDM,1699485286,1699513347,1699484400,2023-11-09 00:14:46,28061,23319,8828,21249,6213,3,1
0be92a,SWA9536,LOWW,EGLL,1694765206,1694813029,1694732400,2023-09-15 10:06:46,47823,3207,6211,29833,8008,1,5
0be93e,QFA6894,KATL,LFPG,1686806932,1686846519,1686783600,2023-06-15 07:28:52,39587,44941,4443,16555,5994,5,1
0be9b5,QTR5964,LSZH,KDFW,1686472237,1686476338,1686438000,2023-06-11 10:30:37,4101,11244,873,38549,6784,1,4
0bea1a,UAL2103,KLAX,OMDB,1700676535,1700707206,1700607600,2023-11-22 19:08:55,30671,41168,9597,19344,7406,4,5
0bea53,AFR4158,RJTT,KDFW,1696598404,1696631805,1696546800,2023-10-06 15:20:04,33401,42098,6529,45281,7733,5,4
0beb22,SWA8486,EKCH,KORD,1682593516,1682613898,1682550000,2023-04-27 13:05:16,20382,37315,4516,14317,1623,1,4
0beb8d,AAL5837,VHHH,LHBP,1700557393,1700593632,1700521200,2023-11-21 10:03:13,36239,24605,835,482,8854,5,3
0bf338,UAL7226,KATL,KLAX,1699944988,1699966742,1699916400,2023-11-14 07:56:28,21754,43562,8639,15669,4458,3,1
0bf4a5,ACA7697,KATL,LHBP,1703637307,1703683417,1703631600,2023-12-27 01:35:07,46110,494,1221,41437,3394,1,5
0bf4d2,DLH1086,KJFK,LEBL,1686441376,1686462437,1686438000,2023-06-11 01:56:16,21061,30726,8532,14830,577,4,4
0bf52f,BAW8652,LEMD,EGKK,1674023953,1674061729,1673996400,2023-01-18 07:39:13,37776,49637,3841,18863,8225,4,2
0bf6eb,ACA1285,KDEN,EPWA,1677665209,1677711984,1677625200,2023-03-01 11:06:49,46775,2938,3561,42642,2997,2,5
0bf815,UAL6880,EDDM,LSZH,1692888436,1692923633,1692831600,2023-08-24 16:47:16,35197,4458,794,48661,777,4,1
0bf9a6,UAE7153,KJFK,KATL,1681948246,1681985721,1681945200,2023-04-20 01:50:46,37475,5415,9405,5581,6671,1,1
0bfba4,RYR7717,KDEN,EFHK,1677847678,1677871221,1677798000,2023-03-03 13:47:58,23543,20518,6113,25893,2651,4,3
0bfc6f,AFR6331,KATL,OMDB,1694588143,1694608464,1694559600,2023-09-13 08:55:43,20321,26527,384,9203,7891,5,3
0bfdc2,BAW7100,KDFW,LPPT,1692006889,1692035788,1691967600,2023-08-14 11:54:49,28899,24619,1688,27621,5170,1,4
0bfdf1,QTR6782,KJFK,RJTT,1681553590,1681587232,1681513200,2023-04-15 12:13:10,33642,10836,7672,40593,5530,4,3
0bfea1,AAL1472,LHBP,LIRF,1694679712,1694732730,1694646000,2023-09-14 10:21:52,53018,46690,44,3892,3545,4,2
0bffe6,AAL9657,LSZH,YSSY,1689274486,1689299208,1689202800,2023-07-13 20:54:46,24722,12071,5535,18421,9833,3,4
0c02f3,UAE3987,LEBL,OTHH,1683424411,1683441265,1683414000,2023-05-07 03:53:31,16854,27791,5074,21013,8306,2,2
0c0339,AAL9610,LEBL,LFPO,1673860810,1673873952,1673823600,2023-01-16 10:20:10,13142,43216,1566,35700,9711,3,1
0c0377,AFR501,WSSS,LSZH,1700440339,1700477260,1700434800,2023-11-20 01:32:19,36921,15364,1092,47890,2553,3,1
0c0667,AFR1630,ENGM,LHBP,1688521063,1688557883,1688511600,2023-07-05 03:37:43,36820,37478,278,18039,1481,4,4
0c071c,QTR7163,EDDF,ENGM,1683329266,1683351043,1683327600,2023-05-06 01:27:46,21777,10866,3608,22325,8899,5,2
0c0964,DLH6679,LSZH,LIRF,1682533921,1682555654,1682463600,2023-04-26 20:32:01,21733,47427,498,21667,1696,5,3
0c098a,AFR6616,YSSY,LHBP,1683095620,1683122914,1683068400,2023-05-03 08:33:40,27294,15004,7579,44514,9594,4,2
0c0a3c,RYR4360,RJTT,LOWW,1690604368,1690617991,1690585200,2023-07-29 06:19:28,13623,32139,2718,4805,127,3,3
0c0b99,RYR536,LSZH,LKPR,1679043103,1679053609,1679007600,2023-03-17 09:51:43,10506,15390,493,36979,7258,5,1
0c0c4a,EZY4886,LFPG,LSZH,1697968339,1698011536,1697929200,2023-10-22 11:52:19,43197,25863,145,28280,5070,4,2
0c0cef,AAL6017,KLAX,ESSA,1688655685,1688693590,1688598000,2023-07-06 17:01:25,37905,15698,5476,174,8633,1,4
0c0e6d,QTR7057,RJTT,LIRF,1700695723,1700707510,1700694000,2023-11-23 00:28:43,11787,49238,1369,4410,9726,4,2
0c0e71,DLH1714,KJFK,LPPT,1697130226,1697140047,1697065200,2023-10-12 19:03:46,9821,46301,1322,6784,182,1,1
0c0efb,QTR4886,LSZH,LEBL,1698564820,1698573225,1698534000,2023-10-29 08:33:40,8405,5611,910,19847,4746,4,3
0c1105,UAL6835,ENGM,EPWA,1681180111,1681182953,1681167600,2023-04-11 04:28:31,2842,37452,1312,40043,1965,5,3
0c14fc,EZY3975,EDDF,ENGM,1674888175,1674936463,1674860400,2023-01-28 07:42:55,48288,21496,6273,39018,2201,2,2
0c15f2,SIA9284,KATL,EDDF,1673284297,1673314432,1673218800,2023-01-09 18:11:37,30135,36035,6360,625,330,1,1
0c16f9,RYR273,KDFW,ESSA,1673604022,1673652946,1673564400,2023-01-13 11:00:22,48924,26528,4744,18810,553,3,5
0c17cf,QTR7803,OMDB,VHHH,1693923028,1693967613,1693868400,2023-09-05 16:10:28,44585,49107,6332,6837,7205,1,3
0c19d6,UAE1214,LEMD,OTHH,1702111372,1702140357,1702076400,2023-12-09 09:42:52,28985,19478,4579,27442,8051,1,4
0c1cb3,SWA5774,WSSS,OTHH,1693227433,1693244794,1693177200,2023-08-28 14:57:13,17361,42685,1542,33387,2337,4,4
0c1dcb,BAW1755,VHHH,OMDB,1685006272,1685045462,1684969200,2023-05-25 11:17:52,39190,13581,6375,26602,4159,4,3
0c1eb1,UAL5115,LFPO,EPWA,1685030419,1685041854,1684969200,2023-05-25 18:00:19,11435,24300,8261,46383,1927,2,4
0c1eb8,DLH7543,KDFW,VHHH,1695196549,1695247198,1695164400,2023-09-20 09:55:49,50649,45576,8181,27448,2851,2,2
0c2044,DLH1655,LSZH,LEMD,1699591216,1699634499,1699570800,2023-11-10 05:40:16,43283,48070,4705,19234,366,2,2
0c231a,UAE2410,LFPG,EDDF,1696864165,1696914488,1696806000,2023-10-09 17:09:25,50323,15664,5959,10816,7615,4,4
0c2388,UAL1605,KLAX,KATL,1689165823,1689202456,1689116400,2023-07-12 14:43:43,36633,42654,7962,46853,1491,1,1
0c2506,BAW9294,LEMD,WSSS,1690633747,1690658564,1690585200,2023-07-29 14:29:07,24817,27072,6377,7908,5872,4,2
0c2545,ACA2682,EPWA,LEMD,1691285023,1691292913,1691276400,2023-08-06 03:23:43,7890,30486,9321,38278,9850,2,4
0c298a,UAL3830,EDDF,OTHH,1683332554,1683366201,1683327600,2023-05-06 02:22:34,33647,31520,6412,38763,871,2,3
0c2fb5,DAL9899,EHAM,KATL,1703034568,1703067816,1703026800,2023-12-20 02:09:28,33248,47217,7095,3635,6279,5,5
0c3100,EZY2859,LHBP,VHHH,1696216285,1696221609,1696201200,2023-10-02 05:11:25,5324,25305,3560,44984,9288,5,5
0c3243,UAL8973,LHBP,EPWA,1691544643,1691580272,1691535600,2023-08-09 03:30:43,35629,23964,8805,7332,7694,5,4
0c3257,BAW5585,KDFW,EFHK,1701505381,1701548313,1701471600,2023-12-02 09:23:01,42932,13997,8329,38205,1929,5,1
0c3496,RYR6659,EDDM,RJTT,1682437474,1682456375,1682377200,2023-04-25 17:44:34,18901,33743,2179,31863,7866,4,4
0c35af,AAL5053,LSZH,EKCH,1679461693,1679463493,1679439600,2023-03-22 06:08:13,1800,21308,8252,29948,802,2,3
0c377a,SWA1878,LIRF,VHHH,1679035924,1679069578,1679007600,2023-03-17 07:52:04,33654,45681,9217,8282,8162,2,3
0c3814,UAL2939,LFPG,EGLL,1685626516,1685652156,1685574000,2023-06-01 15:35:16,25640,14469,8083,40151,3098,1,1
0c3c72,QTR1221,RJTT,KDFW,1685438305,1685444796,1685401200,2023-05-30 11:18:25,6491,25733,3572,18534,9039,3,2
0c3d79,RYR2488,EDDF,LFPO,1672624099,1672636967,1672614000,2023-01-02 02:48:19,12868,13423,1805,686,6554,2,1
0c3d97,SIA9352,KJFK,EGKK,1675622830,1675669016,1675551600,2023-02-05 19:47:10,46186,9187,7237,673,3590,3,3
0c3dde,UAE9675,KJFK,LEBL,1699930768,1699953829,1699916400,2023-11-14 03:59:28,23061,4514,2080,23072,6170,5,1
0c3eb4,QTR798,RJTT,ENGM,1693994371,1694006349,1693954800,2023-09-06 11:59:31,11978,16417,3887,11593,4456,3,1
0c411d,ACA9743,EKCH,EPWA,1683996604,1684043655,1683932400,2023-05-13 18:50:04,47051,39160,7262,1443,1600,4,5
0c4133,BAW8426,KATL,KLAX,1682881120,1682896294,1682809200,2023-04-30 20:58:40,15174,41391,2737,25394,5652,2,4
0c415a,QTR5319,EGKK,OTHH,1701100798,1701136313,1701039600,2023-11-27 16:59:58,35515,38964,5592,989,414,5,1
0c4172,SWA6511,LIRF,EKCH,1700898928,1700924677,1700866800,2023-11-25 08:55:28,25749,28136,6959,32633,8450,2,3
0c41d1,QFA350,LFPG,EGKK,1686595318,1686628513,1686524400,2023-06-12 20:41:58,33195,34985,8254,37909,7509,2,1
0c42b6,EZY1277,KDEN,LFPG,1673419651,1673472459,1673391600,2023-01-11 07:47:31,52808,48038,7440,12585,3378,1,5
0c4321,BAW7901,OTHH,ENGM,1686222898,1686244806,1686178800,2023-06-08 13:14:58,21908,1424,9594,19226,306,3,2
0c4353,RYR1391,ESSA,EFHK,1691539198,1691551129,1691535600,2023-08-09 01:59:58,11931,16589,7885,46670,7659,1,4
0c447c,QTR9630,ESSA,ENGM,1696248643,1696286694,1696201200,2023-10-02 14:10:43,38051,10733,2030,4315,890,3,3
0c4a7e,DAL1756,EDDF,WSSS,1698145474,1698150756,1698102000,2023-10-24 13:04:34,5282,8972,370,30704,9830,5,3
0c4c53,AAL1343,KORD,VHHH,1690510705,1690554771,1690498800,2023-07-28 04:18:25,44066,12751,9429,25029,584,2,3
0c4dd2,QTR4034,LHBP,EKCH,1698462817,1698511301,1698447600,2023-10-28 05:13:37,48484,46804,366,49279,1356,2,3
0c4e6f,QTR8423,EGKK,WSSS,1702578865,1702609517,1702508400,2023-12-14 19:34:25,30652,6377,5606,10081,5080,4,3
0c5047,RYR9929,EGLL,OMDB,1682653846,1682687130,1682636400,2023-04-28 05:50:46,33284,36483,6139,23259,5005,3,4
0c54ab,SWA2247,EDDM,RJTT,1676203819,1676209704,1676156400,2023-02-12 13:10:19,5885,10615,5671,13189,8063,1,2
0c55e5,SIA4736,LOWW,VHHH,1682335738,1682355490,1682290800,2023-04-24 13:28:58,19752,44719,1857,12823,5131,3,5
0c5782,UAL4540,ENGM,KDEN,1683815413,1683867941,1683759600,2023-05-11 16:30:13,52528,4256,2930,43908,1672,2,3
0c57a7,ACA1173,EFHK,KATL,1700651299,1700655378,1700607600,2023-11-22 12:08:19,4079,19790,4449,2896,5179,3,3
0c5955,DLH3839,ESSA,ENGM,1686539179,1686541943,1686524400,2023-06-12 05:06:19,2764,24532,1323,543,521,1,2
0c5baa,UAE1853,EKCH,EGLL,1697739292,1697744414,1697670000,2023-10-19 20:14:52,5122,45206,6041,21941,4190,4,4
0c5d0c,BAW6644,EFHK,EKCH,1685862094,1685889458,1685833200,2023-06-04 09:01:34,27364,30056,5035,45213,1440,4,5
0c5d59,SWA2406,LEBL,EHAM,1695945580,1695971430,1695942000,2023-09-29 01:59:40,25850,1710,4749,29937,6456,3,1
0c5eb9,BAW405,KDFW,KLAX,1700477989,1700531858,1700434800,2023-11-20 11:59:49,53869,28347,3640,48483,3144,1,4
0c5f69,DAL9694,EGLL,EGKK,1692540367,1692590265,1692486000,2023-08-20 16:06:07,49898,10908,639,4341,2581,1,5
0c5f96,SIA599,RJTT,LOWW,1674833026,1674861340,1674774000,2023-01-27 16:23:46,28314,32786,6945,32686,7832,2,3
0c6074,UAL5657,EDDF,EFHK,1696953001,1696991470,1696892400,2023-10-10 17:50:01,38469,38679,195,27989,2115,1,5
0c624f,EZY7791,KORD,EDDF,1703233306,1703281233,1703199600,2023-12-22 09:21:46,47927,43761,9323,9218,2630,4,3
0c6372,QTR6277,KORD,LOWW,1683549793,1683586222,1683500400,2023-05-08 14:43:13,36429,17170,4040,46229,4307,5,3
0c63c8,AFR6946,ESSA,LKPR,1682403442,1682427187,1682377200,2023-04-25 08:17:22,23745,42486,8860,44044,2506,3,3
0c65f0,AAL5795,LKPR,OTHH,1685081230,1685125006,1685055600,2023-05-26 08:07:10,43776,47441,6033,37014,3907,1,4
0c6732,AAL7890,EGKK,ENGM,1673194180,1673219921,1673132400,2023-01-08 17:09:40,25741,17727,277,17627,7741,3,3
0c6a4f,UAE191,LKPR,LFPG,1673692189,1673714699,1673650800,2023-01-14 11:29:49,22510,17248,6069,16248,5941,3,2
0c6be0,QTR3763,KDFW,EFHK,1687831219,1687841779,1687820400,2023-06-27 04:00:19,10560,40834,341,21451,9958,2,5
0c6c19,SIA1947,LEMD,LFPO,1695734185,1695785349,1695682800,2023-09-26 15:16:25,51164,48375,9527,16495,2101,1,2
0c6e73,UAE6438,OMDB,LFPO,1695726091,1695767483,1695682800,2023-09-26 13:01:31,41392,23827,6050,36289,8478,2,4
0c6f65,RYR6628,LFPO,LHBP,1685786077,1685789195,1685746800,2023-06-03 11:54:37,3118,40831,1185,25004,878,2,5
0c6f8d,SIA7851,YSSY,OMDB,1678028848,1678077655,1677970800,2023-03-05 16:07:28,48807,27363,8765,42053,2697,1,2
0c7028,BAW151,OMDB,EGKK,1695563383,1695612963,1695510000,2023-09-24 15:49:43,49580,12904,6679,43773,5125,3,3
0c70f0,RYR3801,EGKK,LEBL,1682480608,1682485676,1682463600,2023-04-26 05:43:28,5068,9776,5479,17891,972,3,5
0c71fd,AAL4104,LEBL,EDDF,1675331068,1675359536,1675292400,2023-02-02 10:44:28,28468,12983,2822,45904,4344,4,3
0c74b2,QTR466,EKCH,EGKK,1677986542,1678014333,1677970800,2023-03-05 04:22:22,27791,41910,4985,14520,6097,4,1
0c7d64,QFA2321,WSSS,EFHK,1682053882,1682107476,1682031600,2023-04-21 07:11:22,53594,45657,4210,32119,4372,1,2
0c7f53,AFR5308,WSSS,EHAM,1687244167,1687246913,1687215600,2023-06-20 08:56:07,2746,4693,5672,20804,9090,3,1
0c7f73,RYR3292,ENGM,OTHH,1682920666,1682940401,1682895600,2023-05-01 07:57:46,19735,29544,5198,13142,1347,3,2
0c8030,DLH1774,EDDM,KDFW,1701593374,1701631563,1701558000,2023-12-03 09:49:34,38189,45695,4315,43260,4162,3,1
0c8089,AAL623,EDDF,ENGM,1690207288,1690222746,1690153200,2023-07-24 16:01:28,15458,28126,20,25927,1917,3,1
0c80ba,RYR456,LFPG,LFPO,1694591620,1694632866,1694559600,2023-09-13 09:53:40,41246,2030,50,24225,6184,3,5
0c826d,RYR6873,KLAX,LSZH,1703575465,1703612567,1703545200,2023-12-26 08:24:25,37102,19456,34,39478,2072,1,4
0c8714,DAL5762,EGLL,LFPO,1679547646,1679551852,1679526000,2023-03-23 06:00:46,4206,17868,7218,32640,8044,2,2
0c88f6,DLH1306,LHBP,EFHK,1673007580,1673013609,1672959600,2023-01-06 13:19:40,6029,21127,8658,22420,8247,1,3
0c9570,RYR5009,EKCH,LOWW,1677839638,1677886499,1677798000,2023-03-03 11:33:58,46861,42925,5419,37561,8078,1,1
0c966e,AFR2632,KLAX,KATL,1703870749,1703875137,1703804400,2023-12-29 18:25:49,4388,46539,1812,12824,3230,3,4
0c9a04,RYR2047,KDFW,LEBL,1676205376,1676210968,1676156400,2023-02-12 13:36:16,5592,44025,4306,9217,7701,2,1
0c9b9a,AAL1386,LEMD,EFHK,1701138724,1701147591,1701126000,2023-11-28 03:32:04,8867,40514,7393,2949,8355,2,2
0c9d19,QTR8503,LHBP,EGLL,1681492927,1681528094,1681426800,2023-04-14 19:22:07,35167,2323,3879,45590,7391,5,3
0c9db6,QTR4674,KLAX,LIRF,1701011914,1701040987,1700953200,2023-11-26 16:18:34,29073,27807,7468,36410,1222,2,5
0ca00a,BAW7910,LEMD,LOWW,1688480266,1688522597,1688425200,2023-07-04 16:17:46,42331,13050,3333,35755,9019,2,5
0ca07e,QTR2911,LEBL,VHHH,1697104720,1697134091,1697065200,2023-10-12 11:58:40,29371,46767,1923,25055,7298,4,1
0ca2ef,UAE4627,WSSS,ESSA,1687108828,1687141868,1687042800,2023-06-18 19:20:28,33040,14506,6187,47101,2031,5,5
0ca454,DAL2497,KDFW,KJFK,1701866068,1701898470,1701817200,2023-12-06 13:34:28,32402,33790,4527,28666,5881,1,4
0ca65b,AAL7034,KDFW,LHBP,1681484824,1681489956,1681426800,2023-04-14 17:07:04,5132,5148,1385,42739,2999,2,3
0ca86e,EZY7147,KLAX,LEBL,1693869619,1693900603,1693868400,2023-09-05 01:20:19,30984,42331,213,3932,2405,4,5
0ca916,UAL2971,LHBP,KATL,1699749142,1699785922,1699743600,2023-11-12 01:32:22,36780,48793,2577,11335,9168,2,5
0ca922,RYR7423,YSSY,LOWW,1681707778,1681746876,1681686000,2023-04-17 07:02:58,39098,21291,7390,5361,6076,1,1
0ca926,DLH8446,LHBP,LEMD,1691816470,1691869779,1691794800,2023-08-12 07:01:10,53309,14895,1955,36523,7922,5,5
0caab0,SIA7315,EGKK,RJTT,1680158950,1680192811,1680130800,2023-03-30 08:49:10,33861,31436,1934,25244,1761,2,1
0cac13,AAL4691,KDEN,EGLL,1674814051,1674853829,1674774000,2023-01-27 11:07:31,39778,48624,9463,21616,3697,2,1
0cb047,UAE8178,ENGM,LPPT,1703121790,1703149931,1703113200,2023-12-21 02:23:10,28141,41802,6416,46073,3552,5,2
0cb456,SIA8619,LOWW,KLAX,1686495208,1686497148,1686438000,2023-06-11 16:53:28,1940,31427,3883,3742,6155,5,1
0cb533,UAE6941,KDFW,EKCH,1679205862,1679241601,1679180400,2023-03-19 07:04:22,35739,27864,4571,31778,3432,2,2
0cb5e8,ACA733,KDFW,KATL,1690685383,1690708373,1690671600,2023-07-30 04:49:43,22990,788,8902,26431,8605,1,3
0cb894,QFA2237,ENGM,RJTT,1673873173,1673892667,1673823600,2023-01-16 13:46:13,19494,15116,9501,49990,6406,4,4
0cb911,QTR6038,EPWA,KORD,1703002591,1703013964,1702940400,2023-12-19 17:16:31,11373,35061,3985,45431,8598,3,2
0cb9d9,RYR6614,LKPR,EGLL,1691310097,1691329374,1691276400,2023-08-06 10:21:37,19277,25187,2871,24481,5391,3,5
0cbd04,UAL145,KLAX,OTHH,1680027007,1680042801,1679958000,2023-03-28 20:10:07,15794,49750,7193,5472,276,1,1
0cbef5,UAL6471,LSZH,KJFK,1679756086,1679768891,1679698800,2023-03-25 15:54:46,12805,5132,3575,5768,6479,2,2
0cbf31,RYR6901,WSSS,OMDB,1681218532,1681236519,1681167600,2023-04-11 15:08:52,17987,25780,824,7091,6218,5,5
0cbf3c,AAL4608,EGLL,LOWW,1675984264,1676018737,1675983600,2023-02-10 00:11:04,34473,29298,9641,903,6472,1,3
0cc169,RYR7035,KATL,KJFK,1680539044,1680585399,1680476400,2023-04-03 18:24:04,46355,2615,6778,6019,8989,4,1
0cc6d3,DAL5681,KJFK,EKCH,1680868594,1680871771,1680822000,2023-04-07 13:56:34,3177,16665,4157,7385,9012,3,5
0cc757,BAW5535,KLAX,LHBP,1690035190,1690039022,1689980400,2023-07-22 16:13:10,3832,19615,9923,21204,1491,3,1
0cc83e,QFA2362,EHAM,LEMD,1694831983,1694873083,1694818800,2023-09-16 04:39:43,41100,20667,4021,2338,6963,4,5
0cca56,BAW7092,OMDB,EDDF,1673265862,1673290608,1673218800,2023-01-09 13:04:22,24746,17225,8883,27637,3146,3,1
0cca7c,QFA9369,WSSS,ENGM,1690639957,1690690513,1690585200,2023-07-29 16:12:37,50556,9841,8750,39276,5118,4,1
0ccd9c,SIA9777,OMDB,EFHK,1696157929,1696161799,1696114800,2023-10-01 12:58:49,3870,37122,9969,31735,6656,4,2
0cce5f,DLH2978,VHHH,EGKK,1688771878,1688782793,1688770800,2023-07-08 01:17:58,10915,36597,7026,10236,3826,1,3
0ccff6,SWA2602,ESSA,VHHH,1695345334,1695361563,1695337200,2023-09-22 03:15:34,16229,6493,7780,16272,2841,1,2
0cd1d9,UAE6478,LFPG,ENGM,1699893559,1699912391,1699830000,2023-11-13 17:39:19,18832,16570,5909,33494,3654,5,5
0cd9f7,DLH1794,ESSA,EDDM,1693613707,1693649063,1693609200,2023-09-02 02:15:07,35356,7353,4922,18984,86,3,2
0cda11,AFR3262,ENGM,LFPO,1678083727,1678125562,1678057200,2023-03-06 07:22:07,41835,49369,9294,28789,1923,1,5
0cdb2e,DAL8472,LEMD,YSSY,1690083928,1690113997,1690066800,2023-07-23 05:45:28,30069,40883,3639,23965,3941,2,3
0cdd66,ACA8999,YSSY,LHBP,1682723500,1682765324,1682722800,2023-04-29 01:11:40,41824,26018,2659,34914,4215,1,2
0cde4d,SWA1383,LFPO,KORD,1678992916,1679046125,1678921200,2023-03-16 19:55:16,53209,14781,565,28824,3191,5,4
0cdee0,BAW6357,LEBL,KATL,1686305635,1686359104,1686265200,2023-06-09 12:13:55,53469,14390,8250,5341,2711,1,4
0cdf33,SWA1977,EPWA,EDDF,1693717426,1693722020,1693695600,2023-09-03 07:03:46,4594,14026,4153,9735,1131,3,2
0cdf44,RYR6092,KATL,KORD,1688428219,1688452512,1688425200,2023-07-04 01:50:19,24293,19339,2180,8435,9645,4,3
0ce2fe,QFA644,LOWW,EGKK,1692834226,1692863795,1692831600,2023-08-24 01:43:46,29569,48813,912,44248,9478,3,1
0ce390,UAL8855,YSSY,LPPT,1700320633,1700371246,1700262000,2023-11-18 16:17:13,50613,20855,1561,7329,7145,4,2
0ce485,EZY1649,YSSY,KLAX,1696820512,1696824987,1696806000,2023-10-09 05:01:52,4475,10476,2067,41042,1554,4,2
0ce5a4,RYR8180,EHAM,EDDF,1690908409,1690925525,1690844400,2023-08-01 18:46:49,17116,35749,86,9104,984,1,5
0ce6f1,UAE9576,WSSS,KATL,1678213804,1678241604,1678143600,2023-03-07 19:30:04,27800,48668,3481,14653,5247,5,1
0ce9fb,SIA3833,WSSS,KDEN,1676072761,1676121749,1676070000,2023-02-11 00:46:01,48988,21113,281,4955,7623,4,2
0cea65,ACA2323,KORD,KLAX,1698482785,1698512908,1698447600,2023-10-28 10:46:25,30123,11520,5321,45481,2791,2,4
0cee8b,SIA9369,LFPO,EGLL,1691677093,1691726772,1691622000,2023-08-10 16:18:13,49679,8098,5359,48126,386,3,1
0cef08,UAE212,LEBL,KLAX,1700138386,1700141127,1700089200,2023-11-16 13:39:46,2741,41057,5521,31445,1932,5,2
0cef38,SWA6542,EFHK,EGKK,1685468521,1685513548,1685401200,2023-05-30 19:42:01,45027,8429,8603,21095,8433,4,3
0cf114,RYR6615,LFPG,KDEN,1692709795,1692761558,1692658800,2023-08-22 15:09:55,51763,28490,6070,10343,2446,1,4
0cf299,RYR503,LHBP,LEBL,1703643949,1703651902,1703631600,2023-12-27 03:25:49,7953,38674,2130,3291,7544,4,3
0cf668,RYR3221,LKPR,ESSA,1690537108,1690586700,1690498800,2023-07-28 11:38:28,49592,41861,1733,18579,7917,5,3
0cf6cf,DAL6481,KORD,KATL,1685866399,1685909410,1685833200,2023-06-04 10:13:19,43011,37377,8208,29436,2076,3,1
0cfcd8,EZY7371,LPPT,LFPG,1693092556,1693102311,1693090800,2023-08-27 01:29:16,9755,5039,2927,12230,4233,4,5
0cfe09,UAL4798,KDFW,KDEN,1677758302,1677795848,1677711600,2023-03-02 12:58:22,37546,43822,9007,17840,1194,2,4
